Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip9--00000.jpg;stop;896;304;911;331;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip9--00000.jpg;stop;1117;386;1135;404;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip9--00000.jpg;stopLeft;775;301;796;332;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip9--00000.jpg;stopLeft;252;366;273;397;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip9--00001.jpg;stop;894;304;909;326;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip9--00001.jpg;stop;1119;385;1131;403;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip9--00001.jpg;stopLeft;769;300;796;327;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip9--00001.jpg;stopLeft;248;366;266;402;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip9--00002.jpg;stop;890;301;908;328;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip9--00002.jpg;stop;1118;384;1130;402;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip9--00002.jpg;stopLeft;768;298;792;329;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip9--00002.jpg;stopLeft;239;363;263;399;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip9/dayClip9Shutter0.000200-Gain-0.mp4;2
