Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip13--00000.jpg;go;463;177;490;222;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip13--00000.jpg;go;616;185;637;235;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip13--00000.jpg;go;888;300;912;345;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip13--00001.jpg;go;461;176;488;216;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip13--00001.jpg;go;617;197;641;227;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip13--00001.jpg;go;894;302;921;342;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip13--00002.jpg;go;904;295;928;340;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip13--00002.jpg;go;620;184;644;224;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip13--00002.jpg;go;461;170;488;210;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip13--00003.jpg;go;910;293;940;338;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip13/dayClip13Shutter0.000200-Gain-0.mp4;3
