Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip8--00000.jpg;stop;412;234;442;270;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip8--00000.jpg;stop;881;359;896;381;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip8--00000.jpg;stopLeft;775;354;799;376;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip8--00001.jpg;stop;410;229;434;269;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip8--00001.jpg;stop;882;358;894;376;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip8--00001.jpg;stopLeft;777;351;795;378;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip8--00002.jpg;stop;404;225;428;270;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip8--00002.jpg;stop;878;355;896;377;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip8--00002.jpg;stopLeft;775;351;796;378;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip8--00003.jpg;stop;393;223;423;268;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip8--00003.jpg;stop;874;352;895;379;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip8--00003.jpg;stopLeft;764;346;803;377;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip8--00004.jpg;stop;388;218;415;263;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip8--00004.jpg;stop;874;348;892;379;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip8--00004.jpg;stopLeft;772;347;790;374;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip8--00005.jpg;stop;381;217;408;253;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;5;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;5
dayTraining/dayClip8--00005.jpg;stop;875;351;890;369;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;5;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;5
dayTraining/dayClip8--00005.jpg;stopLeft;769;346;787;373;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;5;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;5
dayTraining/dayClip8--00006.jpg;stop;374;213;401;253;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip8--00006.jpg;stop;870;346;894;382;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip8--00006.jpg;stopLeft;767;343;788;374;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip8--00007.jpg;stop;370;212;394;252;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip8--00007.jpg;stop;875;351;887;369;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip8--00007.jpg;stopLeft;764;345;788;372;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip8--00008.jpg;stop;360;211;390;256;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;8;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;8
dayTraining/dayClip8--00008.jpg;stop;873;352;888;370;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;8;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;8
dayTraining/dayClip8--00008.jpg;stopLeft;765;347;783;374;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;8;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;8
dayTraining/dayClip8--00009.jpg;stop;354;211;384;256;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip8--00009.jpg;stop;874;354;886;372;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip8--00009.jpg;stop;1097;423;1112;450;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip8--00009.jpg;stopLeft;760;350;784;372;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip8--00010.jpg;stop;347;209;374;254;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;10;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;10
dayTraining/dayClip8--00010.jpg;stop;1089;422;1122;453;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;10;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;10
dayTraining/dayClip8--00010.jpg;stop;868;351;889;378;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;10;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;10
dayTraining/dayClip8--00010.jpg;stopLeft;752;341;788;399;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;10;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;10
dayTraining/dayClip8--00011.jpg;stop;338;205;368;250;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;11;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;11
dayTraining/dayClip8--00011.jpg;stop;869;352;884;370;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;11;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;11
dayTraining/dayClip8--00011.jpg;stop;1095;421;1116;452;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;11;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;11
dayTraining/dayClip8--00011.jpg;stopLeft;761;349;773;367;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;11;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;11
