Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip3--00001.jpg;warning;622;361;637;379;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip3--00002.jpg;warning;622;358;637;380;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip3--00003.jpg;warning;506;382;518;404;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip3--00004.jpg;warning;620;358;638;380;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;4
dayTraining/dayClip3--00004.jpg;warning;504;382;519;404;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;4
dayTraining/dayClip3--00005.jpg;warning;620;355;638;382;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;5;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;5
dayTraining/dayClip3--00005.jpg;warning;504;381;519;403;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;5;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;5
dayTraining/dayClip3--00006.jpg;warning;505;381;517;403;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;6;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;6
dayTraining/dayClip3--00010.jpg;warning;626;348;644;384;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;10;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;10
dayTraining/dayClip3--00012.jpg;warning;630;356;648;378;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;12;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;12
dayTraining/dayClip3--00017.jpg;warning;640;357;658;379;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;17;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;17
dayTraining/dayClip3--00018.jpg;warning;644;360;656;378;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;18;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;18
dayTraining/dayClip3--00019.jpg;warning;524;384;539;402;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;19;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;19
dayTraining/dayClip3--00020.jpg;warning;644;354;662;385;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;20;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;20
dayTraining/dayClip3--00020.jpg;warning;525;386;540;404;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;20;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;20
dayTraining/dayClip3--00022.jpg;warning;648;359;660;381;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;22;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;22
dayTraining/dayClip3--00022.jpg;warning;528;383;540;405;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;22;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;22
dayTraining/dayClip3--00024.jpg;warning;648;362;660;380;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;24;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;24
dayTraining/dayClip3--00025.jpg;warning;645;362;663;380;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;25;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;25
dayTraining/dayClip3--00026.jpg;warning;648;364;660;382;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;26;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;26
dayTraining/dayClip3--00027.jpg;warning;649;364;661;382;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;27;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;27
dayTraining/dayClip3--00034.jpg;warning;651;366;663;384;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;34;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;34
dayTraining/dayClip3--00035.jpg;warning;529;390;541;408;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;35;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;35
dayTraining/dayClip3--00036.jpg;warning;651;365;663;383;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;36;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;36
