Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip4--00000.jpg;go;404;372;416;392;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip4--00000.jpg;go;642;319;657;344;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip4--00000.jpg;go;716;323;728;348;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip4--00000.jpg;go;826;382;844;407;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip4--00001.jpg;go;830;388;842;408;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip4--00001.jpg;go;402;374;414;394;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip4--00001.jpg;go;643;321;655;346;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip4--00001.jpg;go;716;329;728;349;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip4--00002.jpg;go;831;383;843;408;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip4--00002.jpg;go;398;365;413;395;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip4/dayClip4Shutter0.000800-Gain-0.mp4;2
