Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip11--00000.jpg;stop;150;324;168;360;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip11--00000.jpg;stop;233;334;245;352;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip11--00000.jpg;stop;346;398;364;416;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip11--00001.jpg;stop;152;323;170;354;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip11--00001.jpg;stop;348;396;366;414;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip11--00002.jpg;stop;152;320;170;351;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip11--00002.jpg;stop;236;330;248;348;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip11--00002.jpg;stop;350;394;368;412;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip11--00003.jpg;stop;154;319;172;346;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip11--00003.jpg;stop;238;328;250;346;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip11--00003.jpg;stop;352;391;370;413;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip11--00004.jpg;stop;153;317;174;344;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip11--00004.jpg;stop;240;325;252;343;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip11--00004.jpg;stop;354;389;372;411;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip11--00005.jpg;stop;156;315;174;342;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5
dayTraining/dayClip11--00005.jpg;stop;242;323;254;341;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5
dayTraining/dayClip11--00005.jpg;stop;360;389;372;407;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5
dayTraining/dayClip11--00006.jpg;stop;156;315;174;342;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip11--00006.jpg;stop;242;323;254;341;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip11--00006.jpg;stop;358;390;376;408;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip11--00007.jpg;stop;156;315;174;342;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip11--00007.jpg;stop;242;322;254;344;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip11--00007.jpg;stop;352;381;382;430;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7
