Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip10--00000.jpg;go;323;288;335;308;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip10--00000.jpg;go;506;376;518;396;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip10--00000.jpg;go;587;369;599;389;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip10--00000.jpg;stopLeft;210;261;222;279;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip10--00001.jpg;go;330;286;342;306;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip10--00001.jpg;go;515;367;530;397;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip10--00001.jpg;go;598;368;610;388;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip10--00001.jpg;stopLeft;213;253;231;284;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip10--00002.jpg;go;336;272;348;307;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip10--00002.jpg;go;526;375;538;395;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip10--00002.jpg;go;606;350;624;390;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip10--00002.jpg;stopLeft;217;251;238;282;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip10--00003.jpg;go;344;276;356;301;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip10--00003.jpg;go;534;365;552;395;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip10--00003.jpg;go;622;360;634;385;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip10--00003.jpg;stopLeft;217;244;244;284;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip10--00004.jpg;go;347;267;365;297;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip10--00004.jpg;go;548;370;560;390;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip10--00004.jpg;go;628;345;652;385;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip10/dayClip10Shutter0.000200-Gain-0.mp4;4
