Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip2--00000.jpg;stop;902;242;929;287;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip2--00000.jpg;stop;1220;334;1244;374;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip2--00000.jpg;stopLeft;754;243;784;288;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip2--00000.jpg;stopLeft;174;351;192;378;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip2--00001.jpg;stop;902;240;929;289;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip2--00001.jpg;stop;1219;335;1246;371;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip2--00001.jpg;stopLeft;762;250;774;268;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip2--00001.jpg;stopLeft;175;350;190;377;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip2--00002.jpg;stop;900;240;930;289;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip2--00002.jpg;stop;1215;333;1248;373;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip2--00002.jpg;stopLeft;758;246;779;277;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip2--00002.jpg;stopLeft;174;350;192;372;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip2--00003.jpg;stop;900;240;930;289;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip2--00003.jpg;stop;1215;333;1248;373;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip2--00003.jpg;stopLeft;760;246;775;277;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip2--00003.jpg;stopLeft;172;348;193;379;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip2--00004.jpg;stop;900;240;930;289;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4
