Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
nightTraining/nightClip3--00000.jpg;go;613;352;625;376;nightTraining/nightClip3/clip3.mp4;0;nightTraining/nightClip3/clip3.mp4;0
nightTraining/nightClip3--00000.jpg;go;805;312;823;348;nightTraining/nightClip3/clip3.mp4;0;nightTraining/nightClip3/clip3.mp4;0
nightTraining/nightClip3--00000.jpg;go;870;347;884;383;nightTraining/nightClip3/clip3.mp4;0;nightTraining/nightClip3/clip3.mp4;0
nightTraining/nightClip3--00000.jpg;stop;885;236;909;284;nightTraining/nightClip3/clip3.mp4;0;nightTraining/nightClip3/clip3.mp4;0
nightTraining/nightClip3--00000.jpg;stop;1055;317;1080;365;nightTraining/nightClip3/clip3.mp4;0;nightTraining/nightClip3/clip3.mp4;0
nightTraining/nightClip3--00000.jpg;stopLeft;773;238;794;278;nightTraining/nightClip3/clip3.mp4;0;nightTraining/nightClip3/clip3.mp4;0
nightTraining/nightClip3--00001.jpg;go;612;354;622;375;nightTraining/nightClip3/clip3.mp4;1;nightTraining/nightClip3/clip3.mp4;1
nightTraining/nightClip3--00001.jpg;go;806;318;818;345;nightTraining/nightClip3/clip3.mp4;1;nightTraining/nightClip3/clip3.mp4;1
nightTraining/nightClip3--00001.jpg;go;870;351;882;381;nightTraining/nightClip3/clip3.mp4;1;nightTraining/nightClip3/clip3.mp4;1
nightTraining/nightClip3--00001.jpg;stop;882;231;910;293;nightTraining/nightClip3/clip3.mp4;1;nightTraining/nightClip3/clip3.mp4;1
nightTraining/nightClip3--00001.jpg;stop;1060;317;1081;362;nightTraining/nightClip3/clip3.mp4;1;nightTraining/nightClip3/clip3.mp4;1
nightTraining/nightClip3--00001.jpg;stopLeft;775;236;791;273;nightTraining/nightClip3/clip3.mp4;1;nightTraining/nightClip3/clip3.mp4;1
nightTraining/nightClip3--00002.jpg;go;605;346;623;370;nightTraining/nightClip3/clip3.mp4;2;nightTraining/nightClip3/clip3.mp4;2
nightTraining/nightClip3--00002.jpg;go;804;311;816;338;nightTraining/nightClip3/clip3.mp4;2;nightTraining/nightClip3/clip3.mp4;2
nightTraining/nightClip3--00002.jpg;go;870;348;880;372;nightTraining/nightClip3/clip3.mp4;2;nightTraining/nightClip3/clip3.mp4;2
nightTraining/nightClip3--00002.jpg;stop;881;223;911;285;nightTraining/nightClip3/clip3.mp4;2;nightTraining/nightClip3/clip3.mp4;2
nightTraining/nightClip3--00002.jpg;stop;1060;309;1081;357;nightTraining/nightClip3/clip3.mp4;2;nightTraining/nightClip3/clip3.mp4;2
nightTraining/nightClip3--00002.jpg;stopLeft;773;229;789;264;nightTraining/nightClip3/clip3.mp4;2;nightTraining/nightClip3/clip3.mp4;2
nightTraining/nightClip3--00003.jpg;go;607;343;616;361;nightTraining/nightClip3/clip3.mp4;3;nightTraining/nightClip3/clip3.mp4;3
nightTraining/nightClip3--00003.jpg;go;803;307;813;328;nightTraining/nightClip3/clip3.mp4;3;nightTraining/nightClip3/clip3.mp4;3
nightTraining/nightClip3--00003.jpg;go;866;340;878;364;nightTraining/nightClip3/clip3.mp4;3;nightTraining/nightClip3/clip3.mp4;3
nightTraining/nightClip3--00003.jpg;stop;880;214;908;278;nightTraining/nightClip3/clip3.mp4;3;nightTraining/nightClip3/clip3.mp4;3
nightTraining/nightClip3--00003.jpg;stop;1057;299;1087;350;nightTraining/nightClip3/clip3.mp4;3;nightTraining/nightClip3/clip3.mp4;3
nightTraining/nightClip3--00003.jpg;stopLeft;771;219;789;259;nightTraining/nightClip3/clip3.mp4;3;nightTraining/nightClip3/clip3.mp4;3
nightTraining/nightClip3--00004.jpg;go;605;339;614;357;nightTraining/nightClip3/clip3.mp4;4;nightTraining/nightClip3/clip3.mp4;4
nightTraining/nightClip3--00004.jpg;go;800;300;812;327;nightTraining/nightClip3/clip3.mp4;4;nightTraining/nightClip3/clip3.mp4;4
nightTraining/nightClip3--00004.jpg;go;865;338;877;359;nightTraining/nightClip3/clip3.mp4;4;nightTraining/nightClip3/clip3.mp4;4
nightTraining/nightClip3--00004.jpg;stop;880;209;908;273;nightTraining/nightClip3/clip3.mp4;4;nightTraining/nightClip3/clip3.mp4;4
nightTraining/nightClip3--00004.jpg;stop;1064;299;1077;342;nightTraining/nightClip3/clip3.mp4;4;nightTraining/nightClip3/clip3.mp4;4
nightTraining/nightClip3--00004.jpg;stopLeft;769;214;787;254;nightTraining/nightClip3/clip3.mp4;4;nightTraining/nightClip3/clip3.mp4;4
nightTraining/nightClip3--00005.jpg;go;602;338;611;356;nightTraining/nightClip3/clip3.mp4;5;nightTraining/nightClip3/clip3.mp4;5
nightTraining/nightClip3--00005.jpg;go;798;300;810;324;nightTraining/nightClip3/clip3.mp4;5;nightTraining/nightClip3/clip3.mp4;5
nightTraining/nightClip3--00005.jpg;go;864;336;874;360;nightTraining/nightClip3/clip3.mp4;5;nightTraining/nightClip3/clip3.mp4;5
nightTraining/nightClip3--00005.jpg;stop;879;205;909;272;nightTraining/nightClip3/clip3.mp4;5;nightTraining/nightClip3/clip3.mp4;5
nightTraining/nightClip3--00005.jpg;stop;1063;294;1082;345;nightTraining/nightClip3/clip3.mp4;5;nightTraining/nightClip3/clip3.mp4;5
nightTraining/nightClip3--00005.jpg;stopLeft;767;212;785;249;nightTraining/nightClip3/clip3.mp4;5;nightTraining/nightClip3/clip3.mp4;5
nightTraining/nightClip3--00006.jpg;go;599;338;608;356;nightTraining/nightClip3/clip3.mp4;6;nightTraining/nightClip3/clip3.mp4;6
nightTraining/nightClip3--00006.jpg;go;797;302;807;323;nightTraining/nightClip3/clip3.mp4;6;nightTraining/nightClip3/clip3.mp4;6
nightTraining/nightClip3--00006.jpg;go;860;334;874;361;nightTraining/nightClip3/clip3.mp4;6;nightTraining/nightClip3/clip3.mp4;6
nightTraining/nightClip3--00006.jpg;stop;877;206;907;270;nightTraining/nightClip3/clip3.mp4;6;nightTraining/nightClip3/clip3.mp4;6
nightTraining/nightClip3--00006.jpg;stop;1061;295;1082;343;nightTraining/nightClip3/clip3.mp4;6;nightTraining/nightClip3/clip3.mp4;6
nightTraining/nightClip3--00006.jpg;stopLeft;765;211;783;248;nightTraining/nightClip3/clip3.mp4;6;nightTraining/nightClip3/clip3.mp4;6
nightTraining/nightClip3--00007.jpg;go;596;339;605;357;nightTraining/nightClip3/clip3.mp4;7;nightTraining/nightClip3/clip3.mp4;7
nightTraining/nightClip3--00007.jpg;go;792;305;806;323;nightTraining/nightClip3/clip3.mp4;7;nightTraining/nightClip3/clip3.mp4;7
nightTraining/nightClip3--00007.jpg;go;858;341;870;359;nightTraining/nightClip3/clip3.mp4;7;nightTraining/nightClip3/clip3.mp4;7
nightTraining/nightClip3--00007.jpg;stop;875;205;906;272;nightTraining/nightClip3/clip3.mp4;7;nightTraining/nightClip3/clip3.mp4;7
nightTraining/nightClip3--00007.jpg;stop;1061;296;1083;347;nightTraining/nightClip3/clip3.mp4;7;nightTraining/nightClip3/clip3.mp4;7
nightTraining/nightClip3--00007.jpg;stopLeft;763;211;781;248;nightTraining/nightClip3/clip3.mp4;7;nightTraining/nightClip3/clip3.mp4;7
nightTraining/nightClip3--00008.jpg;go;593;341;603;359;nightTraining/nightClip3/clip3.mp4;8;nightTraining/nightClip3/clip3.mp4;8
nightTraining/nightClip3--00008.jpg;go;790;301;804;328;nightTraining/nightClip3/clip3.mp4;8;nightTraining/nightClip3/clip3.mp4;8
nightTraining/nightClip3--00008.jpg;go;856;340;868;361;nightTraining/nightClip3/clip3.mp4;8;nightTraining/nightClip3/clip3.mp4;8
nightTraining/nightClip3--00008.jpg;stop;875;207;903;271;nightTraining/nightClip3/clip3.mp4;8;nightTraining/nightClip3/clip3.mp4;8
nightTraining/nightClip3--00008.jpg;stop;1063;297;1082;345;nightTraining/nightClip3/clip3.mp4;8;nightTraining/nightClip3/clip3.mp4;8
nightTraining/nightClip3--00008.jpg;stopLeft;760;213;779;242;nightTraining/nightClip3/clip3.mp4;8;nightTraining/nightClip3/clip3.mp4;8
nightTraining/nightClip3--00009.jpg;go;591;343;600;361;nightTraining/nightClip3/clip3.mp4;9;nightTraining/nightClip3/clip3.mp4;9
nightTraining/nightClip3--00009.jpg;go;788;304;802;331;nightTraining/nightClip3/clip3.mp4;9;nightTraining/nightClip3/clip3.mp4;9
nightTraining/nightClip3--00009.jpg;go;854;345;866;363;nightTraining/nightClip3/clip3.mp4;9;nightTraining/nightClip3/clip3.mp4;9
nightTraining/nightClip3--00009.jpg;stop;874;208;904;272;nightTraining/nightClip3/clip3.mp4;9;nightTraining/nightClip3/clip3.mp4;9
nightTraining/nightClip3--00009.jpg;stop;1063;299;1084;347;nightTraining/nightClip3/clip3.mp4;9;nightTraining/nightClip3/clip3.mp4;9
nightTraining/nightClip3--00009.jpg;stopLeft;758;213;777;253;nightTraining/nightClip3/clip3.mp4;9;nightTraining/nightClip3/clip3.mp4;9
nightTraining/nightClip3--00010.jpg;go;587;341;597;362;nightTraining/nightClip3/clip3.mp4;10;nightTraining/nightClip3/clip3.mp4;10
nightTraining/nightClip3--00010.jpg;go;783;299;801;335;nightTraining/nightClip3/clip3.mp4;10;nightTraining/nightClip3/clip3.mp4;10
nightTraining/nightClip3--00010.jpg;go;852;340;864;367;nightTraining/nightClip3/clip3.mp4;10;nightTraining/nightClip3/clip3.mp4;10
nightTraining/nightClip3--00010.jpg;stop;873;208;903;272;nightTraining/nightClip3/clip3.mp4;10;nightTraining/nightClip3/clip3.mp4;10
nightTraining/nightClip3--00010.jpg;stop;1063;299;1084;353;nightTraining/nightClip3/clip3.mp4;10;nightTraining/nightClip3/clip3.mp4;10
nightTraining/nightClip3--00010.jpg;stopLeft;756;213;775;253;nightTraining/nightClip3/clip3.mp4;10;nightTraining/nightClip3/clip3.mp4;10
nightTraining/nightClip3--00011.jpg;go;584;343;594;361;nightTraining/nightClip3/clip3.mp4;11;nightTraining/nightClip3/clip3.mp4;11
nightTraining/nightClip3--00011.jpg;go;780;298;798;334;nightTraining/nightClip3/clip3.mp4;11;nightTraining/nightClip3/clip3.mp4;11
nightTraining/nightClip3--00011.jpg;go;851;341;861;365;nightTraining/nightClip3/clip3.mp4;11;nightTraining/nightClip3/clip3.mp4;11
nightTraining/nightClip3--00011.jpg;stop;871;204;901;271;nightTraining/nightClip3/clip3.mp4;11;nightTraining/nightClip3/clip3.mp4;11
nightTraining/nightClip3--00011.jpg;stop;1063;298;1082;349;nightTraining/nightClip3/clip3.mp4;11;nightTraining/nightClip3/clip3.mp4;11
nightTraining/nightClip3--00011.jpg;stopLeft;754;211;773;251;nightTraining/nightClip3/clip3.mp4;11;nightTraining/nightClip3/clip3.mp4;11
nightTraining/nightClip3--00012.jpg;go;582;341;592;359;nightTraining/nightClip3/clip3.mp4;12;nightTraining/nightClip3/clip3.mp4;12
